"","date_of_interest","boro","cum_case_count","cum_hospitalized_count","cum_death_count"
"1215",2020-05-29,"Staten Island",13528,2250,830
"1216",2020-05-30,"Staten Island",13544,2252,831
"1217",2020-05-31,"Staten Island",13556,2252,833
"1218",2020-06-01,"Staten Island",13598,2255,836
"1219",2020-06-02,"Staten Island",13632,2260,837
"1220",2020-06-03,"Staten Island",13677,2264,840
"1221",2020-06-04,"Staten Island",13707,2266,842
"1222",2020-06-05,"Staten Island",13715,2268,843
"1223",2020-06-06,"Staten Island",13722,2270,843
"1224",2020-06-07,"Staten Island",13726,2274,844
"1225",2020-06-08,"Staten Island",13746,2276,844
"1226",2020-06-09,"Staten Island",13765,2279,846
"1227",2020-06-10,"Staten Island",13779,2282,848
"1228",2020-06-11,"Staten Island",13795,2284,849
"1229",2020-06-12,"Staten Island",13813,2286,849
"1230",2020-06-13,"Staten Island",13815,2287,850
"1231",2020-06-14,"Staten Island",13819,2287,852
"1232",2020-06-15,"Staten Island",13837,2287,854
"1233",2020-06-16,"Staten Island",13857,2288,854
"1234",2020-06-17,"Staten Island",13874,2288,854
"1235",2020-06-18,"Staten Island",13899,2290,856
"1236",2020-06-19,"Staten Island",13909,2290,858
"1237",2020-06-20,"Staten Island",13915,2291,860
"1238",2020-06-21,"Staten Island",13924,2293,862
"1239",2020-06-22,"Staten Island",13942,2295,865
"1240",2020-06-23,"Staten Island",13958,2297,865
"1241",2020-06-24,"Staten Island",13972,2300,866
"1242",2020-06-25,"Staten Island",14000,2303,868
"1243",2020-06-26,"Staten Island",14016,2305,869
"1244",2020-06-27,"Staten Island",14029,2307,870
"1245",2020-06-28,"Staten Island",14040,2307,872
"1246",2020-06-29,"Staten Island",14063,2309,875
"1247",2020-06-30,"Staten Island",14092,2311,877
"1248",2020-07-01,"Staten Island",14131,2311,878
"1249",2020-07-02,"Staten Island",14148,2311,882
"1250",2020-07-03,"Staten Island",14156,2312,884
"1251",2020-07-04,"Staten Island",14168,2313,885
"1252",2020-07-05,"Staten Island",14180,2313,885
"1253",2020-07-06,"Staten Island",14208,2315,885
"1254",2020-07-07,"Staten Island",14240,2316,886
"1255",2020-07-08,"Staten Island",14265,2317,889
"1256",2020-07-09,"Staten Island",14283,2318,889
"1257",2020-07-10,"Staten Island",14296,2321,890
"1258",2020-07-11,"Staten Island",14310,2321,890
"1259",2020-07-12,"Staten Island",14323,2321,890
"1260",2020-07-13,"Staten Island",14358,2325,890
"1261",2020-07-14,"Staten Island",14377,2326,890
"1262",2020-07-15,"Staten Island",14399,2328,890
"1263",2020-07-16,"Staten Island",14434,2331,890
"1264",2020-07-17,"Staten Island",14457,2332,890
"1265",2020-07-18,"Staten Island",14476,2333,890
"1266",2020-07-19,"Staten Island",14493,2335,890
"1267",2020-07-20,"Staten Island",14525,2338,890
"1268",2020-07-21,"Staten Island",14546,2341,890
"1269",2020-07-22,"Staten Island",14566,2343,890
"1270",2020-07-23,"Staten Island",14593,2347,890
"1271",2020-07-24,"Staten Island",14621,2349,891
"1272",2020-07-25,"Staten Island",14634,2353,891
"1273",2020-07-26,"Staten Island",14653,2355,891
"1274",2020-07-27,"Staten Island",14679,2356,891
"1275",2020-07-28,"Staten Island",14697,2359,891
"1276",2020-07-29,"Staten Island",14710,2361,892
"1277",2020-07-30,"Staten Island",14722,2362,892
"1278",2020-07-31,"Staten Island",14740,2364,892
"1279",2020-08-01,"Staten Island",14747,2366,892
"1280",2020-08-02,"Staten Island",14755,2370,892
"1281",2020-08-03,"Staten Island",14774,2371,892
"1282",2020-08-04,"Staten Island",14781,2372,892
"1283",2020-08-05,"Staten Island",14796,2372,892
"1284",2020-08-06,"Staten Island",14814,2375,892
"1285",2020-08-07,"Staten Island",14820,2375,892
"1286",2020-08-08,"Staten Island",14827,2376,892
"1287",2020-08-09,"Staten Island",14839,2377,892
"1288",2020-08-10,"Staten Island",14861,2379,892
"1289",2020-08-11,"Staten Island",14879,2382,892
"1290",2020-08-12,"Staten Island",14897,2384,892
"1291",2020-08-13,"Staten Island",14909,2384,892
"1292",2020-08-14,"Staten Island",14925,2386,893
"1293",2020-08-15,"Staten Island",14934,2388,893
"1294",2020-08-16,"Staten Island",14941,2389,893
"1295",2020-08-17,"Staten Island",14955,2389,894
"1296",2020-08-18,"Staten Island",14969,2391,894
"1297",2020-08-19,"Staten Island",14988,2391,894
"1298",2020-08-20,"Staten Island",15008,2392,894
"1299",2020-08-21,"Staten Island",15022,2392,894
"1300",2020-08-22,"Staten Island",15029,2392,895
"1301",2020-08-23,"Staten Island",15036,2393,895
"1302",2020-08-24,"Staten Island",15051,2395,896
"1303",2020-08-25,"Staten Island",15063,2395,896
"1304",2020-08-26,"Staten Island",15079,2398,896
"1305",2020-08-27,"Staten Island",15092,2400,896
"1306",2020-08-28,"Staten Island",15113,2401,896
"1307",2020-08-29,"Staten Island",15120,2402,896
"1308",2020-08-30,"Staten Island",15144,2406,896
"1309",2020-08-31,"Staten Island",15166,2407,896
"1310",2020-09-01,"Staten Island",15190,2408,897
"1311",2020-09-02,"Staten Island",15207,2408,897
"1312",2020-09-03,"Staten Island",15224,2409,897
"1313",2020-09-04,"Staten Island",15250,2411,897
"1314",2020-09-05,"Staten Island",15274,2411,897
"1315",2020-09-06,"Staten Island",15287,2412,897
"1316",2020-09-07,"Staten Island",15306,2413,897
"1317",2020-09-08,"Staten Island",15336,2414,897
"1318",2020-09-09,"Staten Island",15362,2414,897
"1319",2020-09-10,"Staten Island",15388,2418,897
"1320",2020-09-11,"Staten Island",15404,2420,897
"1321",2020-09-12,"Staten Island",15423,2421,897
"1322",2020-09-13,"Staten Island",15437,2422,897
"1323",2020-09-14,"Staten Island",15463,2425,897
"1324",2020-09-15,"Staten Island",15481,2425,897
"1325",2020-09-16,"Staten Island",15498,2426,898
"1326",2020-09-17,"Staten Island",15523,2427,898
"1327",2020-09-18,"Staten Island",15547,2428,898
"1328",2020-09-19,"Staten Island",15560,2429,898
"1329",2020-09-20,"Staten Island",15581,2431,898
"1330",2020-09-21,"Staten Island",15605,2433,898
"1331",2020-09-22,"Staten Island",15630,2433,898
"1332",2020-09-23,"Staten Island",15667,2433,899
"1333",2020-09-24,"Staten Island",15693,2436,899
"1334",2020-09-25,"Staten Island",15721,2437,899
"1335",2020-09-26,"Staten Island",15754,2439,899
"1336",2020-09-27,"Staten Island",15782,2442,899
"1337",2020-09-28,"Staten Island",15828,2443,899
"1338",2020-09-29,"Staten Island",15862,2447,899
"1339",2020-09-30,"Staten Island",15902,2447,899
"1340",2020-10-01,"Staten Island",15927,2448,899
"1341",2020-10-02,"Staten Island",15962,2450,899
"1342",2020-10-03,"Staten Island",15980,2452,900
"1343",2020-10-04,"Staten Island",16007,2455,901
"1344",2020-10-05,"Staten Island",16045,2457,901
"1345",2020-10-06,"Staten Island",16074,2459,901
"1346",2020-10-07,"Staten Island",16111,2459,901
"1347",2020-10-08,"Staten Island",16144,2463,901
"1348",2020-10-09,"Staten Island",16175,2466,901
"1349",2020-10-10,"Staten Island",16209,2470,902
"1350",2020-10-11,"Staten Island",16223,2471,902
"1351",2020-10-12,"Staten Island",16261,2471,903
"1352",2020-10-13,"Staten Island",16306,2476,903
"1353",2020-10-14,"Staten Island",16339,2482,903
"1354",2020-10-15,"Staten Island",16379,2484,903
"1355",2020-10-16,"Staten Island",16415,2489,903
"1356",2020-10-17,"Staten Island",16454,2494,903
"1357",2020-10-18,"Staten Island",16487,2498,904
"1358",2020-10-19,"Staten Island",16522,2502,905
"1359",2020-10-20,"Staten Island",16560,2506,905
"1360",2020-10-21,"Staten Island",16612,2510,906
"1361",2020-10-22,"Staten Island",16688,2515,906
"1362",2020-10-23,"Staten Island",16735,2519,907
"1363",2020-10-24,"Staten Island",16767,2523,907
"1364",2020-10-25,"Staten Island",16800,2527,908
"1365",2020-10-26,"Staten Island",16868,2532,908
"1366",2020-10-27,"Staten Island",16945,2534,908
"1367",2020-10-28,"Staten Island",17034,2538,909
"1368",2020-10-29,"Staten Island",17089,2543,909
"1369",2020-10-30,"Staten Island",17164,2549,911
"1370",2020-10-31,"Staten Island",17216,2554,911
"1371",2020-11-01,"Staten Island",17261,2561,912
"1372",2020-11-02,"Staten Island",17354,2567,912
"1373",2020-11-03,"Staten Island",17447,2571,912
"1374",2020-11-04,"Staten Island",17584,2574,913
"1375",2020-11-05,"Staten Island",17697,2584,913
"1376",2020-11-06,"Staten Island",17823,2584,914
"1377",2020-11-07,"Staten Island",17911,2588,915
"1378",2020-11-08,"Staten Island",18009,2599,916
"1379",2020-11-09,"Staten Island",18209,2606,916
"1380",2020-11-10,"Staten Island",18353,2615,916
"1381",2020-11-11,"Staten Island",18522,2631,917
"1382",2020-11-12,"Staten Island",18683,2641,919
"1383",2020-11-13,"Staten Island",18858,2650,920
"1384",2020-11-14,"Staten Island",18969,2659,921
"1385",2020-11-15,"Staten Island",19120,2671,925
"1386",2020-11-16,"Staten Island",19304,2678,927
"1387",2020-11-17,"Staten Island",19494,2686,929
"1388",2020-11-18,"Staten Island",19684,2698,931
"1389",2020-11-19,"Staten Island",19880,2719,931
"1390",2020-11-20,"Staten Island",20101,2737,932
"1391",2020-11-21,"Staten Island",20255,2753,935
"1392",2020-11-22,"Staten Island",20434,2773,936
"1393",2020-11-23,"Staten Island",20720,2795,937
"1394",2020-11-24,"Staten Island",20949,2810,940
"1395",2020-11-25,"Staten Island",21230,2829,944
"1396",2020-11-26,"Staten Island",21316,2848,946
"1397",2020-11-27,"Staten Island",21579,2871,950
"1398",2020-11-28,"Staten Island",21781,2882,951
"1399",2020-11-29,"Staten Island",22046,2904,954
"1400",2020-11-30,"Staten Island",22402,2916,956
"1401",2020-12-01,"Staten Island",22736,2934,964
"1402",2020-12-02,"Staten Island",23082,2953,967
"1403",2020-12-03,"Staten Island",23371,2984,970
"1404",2020-12-04,"Staten Island",23591,3004,972
"1405",2020-12-05,"Staten Island",23687,3013,973
