zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
10307,2020-08-06,Tottenville,Staten Island,412,2707.93,15,98.59,0,0,15215
10308,2020-08-06,Great Kills,Staten Island,693,2338.43,28,94.48,6.7487767842078625,2,29635
10309,2020-08-06,Charleston/Prince's Bay/Woodrow,Staten Island,904,2738.98,31,93.93,0,0,33005
10310,2020-08-06,Port Richmond/Randall Manor/West Brighton,Staten Island,745,3120.95,33,138.24,4.189183528130368,1,23871
10312,2020-08-06,Annadale/Rossville,Staten Island,1644,2726.17,59,97.84,6.633059166887768,4,60304
10314,2020-08-06,Bloomfield/Freshkills Park,Staten Island,2837,3123.27,201,221.28,12.110002862364313,11,90834
10451,2020-08-06,Concourse/Melrose,Bronx,1691,3543.68,150,314.34,4.191202665604895,2,47719
10452,2020-08-06,Concourse/Highbridge,Bronx,2650,3439.99,171,221.98,6.490556240669825,5,77035
10453,2020-08-06,Morris Heights/Mount Hope/University Heights,Bronx,2625,3233.39,165,203.24,4.9270792274339765,4,81184
10454,2020-08-06,Mott Haven/Port Morris,Bronx,1249,3267.63,105,274.7,5.232451665227742,2,38223
10455,2020-08-06,Mott Haven,Bronx,1420,3366.97,111,263.19,0,0,42174
10456,2020-08-06,Claremont/Morrisania,Bronx,2781,2976.18,290,310.35,8.561460585175832,8,93442
10457,2020-08-06,Belmont/Claremont/Mount Hope/Tremont,Bronx,2431,3255,186,249.05,8.033741715203856,6,74685
10458,2020-08-06,Belmont/Fordham University/Kingsbridge,Bronx,2337,2788.53,126,150.34,9.545628102329134,8,83808
10459,2020-08-06,Charlotte Gardens/Hunts Point,Bronx,1642,3395.75,166,343.3,8.272153862061835,4,48355
10460,2020-08-06,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1831,3047.95,127,211.41,8.323206765102459,5,60073
10461,2020-08-06,Morris Park/Pelham Bay/Westchester Square,Bronx,1954,3949.11,138,278.9,4.042037186742118,2,49480
10462,2020-08-06,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2431,3143.57,183,236.64,2.586251487094605,2,77332
10463,2020-08-06,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2206,3094.52,215,301.6,4.208340931726682,3,71287
10464,2020-08-06,City Island,Bronx,132,3032.28,9,206.75,0,0,4353
10465,2020-08-06,Country Club/Throgs Neck,Bronx,1575,3660.2,85,197.53,2.3239600278875203,1,43030
10466,2020-08-06,Edenwald/Wakefield,Bronx,2566,3555.66,169,234.18,9.6997242506963,7,72167
10467,2020-08-06,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3741,3711.9,321,318.5,5.95332592474996,6,100784
10468,2020-08-06,Fordham/Kingsbridge/University Heights,Bronx,3035,3957.95,221,288.21,5.216416061345053,4,76681
10469,2020-08-06,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3197,4470.81,361,504.84,4.19533478771606,3,71508
10470,2020-08-06,Wakefield/Woodlawn,Bronx,483,3424.62,20,141.81,7.0901871809415775,1,14104
10471,2020-08-06,Fieldston/North Riverdale/Riverdale,Bronx,846,3981.69,85,400.05,4.706546806607991,1,21247
10472,2020-08-06,Soundview,Bronx,2174,3201.11,188,276.82,4.417351356126867,3,67914
10473,2020-08-06,Castle Hill/Clason Point/Soundview,Bronx,2112,3410.56,137,221.23,8.074283407347599,5,61925
10474,2020-08-06,Hunts Point,Bronx,349,2805.9,21,168.84,0,0,12438
10475,2020-08-06,Co-op City/Edenwald,Bronx,1834,4192.65,176,402.35,4.572160117047299,2,43743
11004,2020-08-06,Bellerose/Douglaston-Little Neck,Queens,619,3299.83,68,362.5,10.661549123087585,2,18759
11101,2020-08-06,Astoria (South)/Long Island City/Sunnyside,Queens,712,2022.49,40,113.62,2.8405862970117033,1,35204
11102,2020-08-06,Astoria (North),Queens,693,2123.62,80,245.15,6.128765360218185,2,32633
11103,2020-08-06,Astoria (North)/Astoria (South),Queens,634,1732.92,53,144.87,2.733285956376756,1,36586
11104,2020-08-06,Sunnyside,Queens,541,2183.59,42,169.52,4.036164029706167,1,24776
11105,2020-08-06,Ditmars Steinway,Queens,538,1498.82,43,119.79,0,0,35895
11106,2020-08-06,Astoria (South),Queens,750,1939.77,54,139.66,0,0,38664
11109,2020-08-06,Long Island City,Queens,62,1222.72,2,39.44,19.7199763360284,1,5071
11201,2020-08-06,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,800,1313.45,95,155.97,3.2836409010310637,2,60908
11203,2020-08-06,East Flatbush (North)/East Flatbush (South),Brooklyn,2223,3028.92,242,329.73,4.087638979725311,3,73392
11204,2020-08-06,Bensonhurst/Mapleton,Brooklyn,2164,2728.11,144,181.54,5.042737197750939,4,79322
11205,2020-08-06,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,802,1822.18,50,113.6,4.544111966918865,2,44013
11206,2020-08-06,Williamsburg (South),Brooklyn,1776,2077.28,153,178.95,4.678526731932115,4,85497
11207,2020-08-06,Cypress Hills/East New York,Brooklyn,2342,2626.83,216,242.27,8.97293538364907,8,89157
11208,2020-08-06,Cypress Hills/East New York,Brooklyn,2636,2757.1,249,260.44,8.367500627562547,8,95608
11209,2020-08-06,Bay Ridge/Fort Hamilton,Brooklyn,1232,1836.58,115,171.43,1.4907350814686722,1,67081
11210,2020-08-06,Flatlands/Midwood,Brooklyn,1826,2721.75,150,223.58,2.981114638763434,2,67089
11211,2020-08-06,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2296,2305.34,138,138.56,5.020332346001306,5,99595
11212,2020-08-06,Ocean Hill-Brownsville,Brooklyn,2082,2615.91,234,294.01,7.538635506973238,6,79590
11213,2020-08-06,Crown Heights (East),Brooklyn,1538,2387.24,148,229.72,7.760841896128893,5,64426
11214,2020-08-06,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1697,1818.21,183,196.07,2.1428647959456995,2,93333
11215,2020-08-06,Gowanus/Park Slope/Windsor Terrace,Brooklyn,675,965.22,46,65.78,0,0,69932
11216,2020-08-06,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,837,1507.08,76,136.84,3.6011379595952318,2,55538
11217,2020-08-06,Boerum Hill/Park Slope,Brooklyn,682,1436.5,86,181.14,4.212566084630453,2,47477
11218,2020-08-06,Kensington/Windsor Terrace,Brooklyn,1877,2476.04,137,180.72,2.638313589953302,2,75806
11219,2020-08-06,Borough Park,Brooklyn,3248,3497.81,235,253.07,4.307652544745741,4,92858
11220,2020-08-06,Sunset Park,Brooklyn,1831,1859.83,166,168.61,6.094464195022854,6,98450
11221,2020-08-06,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1508,1846.4,146,178.76,7.346459006758743,6,81672
11222,2020-08-06,Greenpoint,Brooklyn,523,1438.82,33,90.79,-2.75110732069658,-1,36349
11223,2020-08-06,Gravesend/Homecrest,Brooklyn,1861,2327.5,144,180.1,3.752016708981077,3,79957
11224,2020-08-06,Brighton Beach/Coney Island/Seagate,Brooklyn,1321,2969.38,213,478.79,2.2478476858408074,1,44487
11225,2020-08-06,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1249,2164.21,140,242.59,3.4655438304655957,2,57711
11226,2020-08-06,Flatbush/Prospect Lefferts Gardens,Brooklyn,2523,2546.91,301,303.85,2.018958015768062,2,99061
11228,2020-08-06,Bath Beach/Dyker Heights,Brooklyn,748,1691.73,82,185.46,6.785027705529797,3,44215
11229,2020-08-06,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1924,2265.95,151,177.84,3.5331943610217995,3,84909
11230,2020-08-06,Midwood,Brooklyn,2549,2858.72,228,255.7,4.486014848709149,4,89166
11231,2020-08-06,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,460,1243.42,34,91.91,2.7030679821597516,1,36995
11232,2020-08-06,Sunset Park,Brooklyn,612,2164.76,42,148.56,14.148774362420856,4,28271
11233,2020-08-06,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1405,1947.45,136,188.51,2.7721564605106312,2,72146
11234,2020-08-06,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2399,2517.19,195,204.61,8.394103142542363,8,95305
11235,2020-08-06,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2227,2799.84,300,377.17,7.543374402816194,6,79540
11236,2020-08-06,Canarsie,Brooklyn,2948,3043.98,298,307.7,4.130226026619307,4,96847
11237,2020-08-06,Bushwick/East Williamsburg,Brooklyn,1096,2161.92,114,224.87,5.917626637210037,3,50696
11238,2020-08-06,Clinton Hill/Prospect Heights,Brooklyn,877,1623.6,104,192.54,5.5539099526066344,3,54016
11239,2020-08-06,East New York,Brooklyn,558,4495.15,89,716.97,8.05607024893257,1,12413
11354,2020-08-06,Flushing/Murray Hill,Queens,1369,2465.85,296,533.16,1.8012176231132246,1,55518
11355,2020-08-06,Flushing/Murray Hill/Queensboro Hill,Queens,1537,1920.91,169,211.21,2.499562576549104,2,80014
11356,2020-08-06,College Point,Queens,623,2671.21,42,180.08,17.150452343180554,4,23323
11357,2020-08-06,Whitestone,Queens,887,2218.86,105,262.66,0,0,39976
11358,2020-08-06,Auburndale/Murray Hill,Queens,624,1755.69,43,120.99,2.8135726745821845,1,35542
11360,2020-08-06,Bayside (North),Queens,338,1791.85,27,143.14,5.3013836611355565,1,18863
11361,2020-08-06,Bayside (North)/Bayside (South),Queens,487,1741.03,57,203.78,0,0,27972
11362,2020-08-06,Douglaston-Little Neck,Queens,349,1967.53,36,202.95,5.637614161686773,1,17738
11363,2020-08-06,Douglaston-Little Neck,Queens,108,1508.58,5,69.84,13.968431345159939,1,7159
11364,2020-08-06,Bayside (South)/Oakland Gardens,Queens,492,1423.5,35,101.27,2.893267366837369,1,34563
11365,2020-08-06,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,926,2102.12,67,152.1,9.08038410024744,4,44051
11366,2020-08-06,Fresh Meadows/Hillcrest,Queens,412,2990.41,28,203.23,0,0,13777
11367,2020-08-06,Kew Gardens Hills/Pomonok,Queens,1130,2687.96,67,159.37,2.378743547658127,1,42039
11368,2020-08-06,Corona/North Corona,Queens,4995,4476.04,444,397.87,4.480527626933347,5,111594
11369,2020-08-06,Airport/East Elmhurst,Queens,1714,4700.76,179,490.92,5.48516263507213,2,36462
11370,2020-08-06,Jackson Heights/Rikers Island,Queens,1413,4313.36,64,195.37,3.0525962330962484,1,32759
11372,2020-08-06,Jackson Heights,Queens,2749,4393.98,257,410.79,6.393555296261369,4,62563
11373,2020-08-06,Elmhurst,Queens,3453,3717.87,296,318.71,1.0767044231017702,1,92876
11374,2020-08-06,Rego Park,Queens,1149,2732.62,99,235.45,0,0,42048
11375,2020-08-06,Forest Hills,Queens,1531,2170,181,256.54,1.4173741726078266,1,70553
11377,2020-08-06,Woodside,Queens,2454,2838.03,195,225.52,6.938902959442112,6,86469
11378,2020-08-06,Maspeth,Queens,797,2303.9,74,213.91,0,0,34593
11379,2020-08-06,Middle Village,Queens,873,2411.9,98,270.75,0,0,36196
11385,2020-08-06,Glendale/Ridgewood,Queens,2391,2322.94,142,137.96,4.85767026134266,5,102930
11411,2020-08-06,Cambria Heights,Queens,723,3527.82,50,243.97,4.879476920074168,1,20494
11412,2020-08-06,St. Albans,Queens,1312,3334.44,92,233.82,7.624469463999797,3,39347
11413,2020-08-06,Laurelton/Rosedale,Queens,1400,3207.48,103,235.98,6.873167155425221,3,43648
11414,2020-08-06,Hamilton Beach/Howard Beach/Lindenwood,Queens,854,3021.34,63,222.89,7.075638576381519,2,28266
11415,2020-08-06,Kew Gardens,Queens,561,2916.67,51,265.15,0,0,19234
11416,2020-08-06,Ozone Park,Queens,765,2874.38,55,206.65,3.7574209062899224,1,26614
11417,2020-08-06,Ozone Park,Queens,934,2986.83,47,150.3,3.1978510440983663,1,31271
11418,2020-08-06,Richmond Hill,Queens,1192,3128.19,106,278.18,5.2486550321480125,2,38105
11419,2020-08-06,Richmond Hill/South Ozone Park,Queens,1293,2542.83,98,192.73,1.966607012920608,1,50849
11420,2020-08-06,South Ozone Park,Queens,1452,2999.03,107,221,2.065432914738929,1,48416
11421,2020-08-06,Woodhaven,Queens,1281,3034.86,103,244.02,7.107488924163094,3,42209
11422,2020-08-06,Rosedale,Queens,1061,3146.35,67,198.69,0,0,33722
11423,2020-08-06,Hollis/Holliswood,Queens,1144,3570.41,105,327.7,15.605006085952375,5,32041
11426,2020-08-06,Bellerose,Queens,524,2573.26,34,166.97,4.910867750331484,1,20363
11427,2020-08-06,Bellerose/Hollis Hills/Holliswood,Queens,831,3579.99,51,219.71,4.308116491469929,1,23212
11428,2020-08-06,Queens Village,Queens,705,3647.66,54,279.4,0,0,19327
11429,2020-08-06,Queens Village,Queens,1020,3638.14,75,267.51,3.5668426309031247,1,28036
11432,2020-08-06,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1946,3079.34,254,401.93,0,0,63195
11433,2020-08-06,Jamaica,Queens,1015,2816.65,79,219.23,5.55000555000555,2,36036
11434,2020-08-06,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2222,3290.09,197,291.7,2.961383558398484,2,67536
11435,2020-08-06,Briarwood/Jamaica,Queens,1734,3007.08,150,260.13,3.4683684794672587,2,57664
11436,2020-08-06,South Jamaica/South Ozone Park,Queens,576,2768.24,46,221.07,0,0,20807
11691,2020-08-06,Edgemere/Far Rockaway,Queens,2589,3997.9,372,574.44,6.176747633533563,4,64759
11692,2020-08-06,Arverne/Edgemere,Queens,678,3369.74,93,462.22,4.970178926441352,1,20120
11693,2020-08-06,Arverne/Broad Channel,Queens,348,2810.7,29,234.22,0,0,12381
11694,2020-08-06,Belle Harbor-Neponsit/Rockaway Park,Queens,768,3772.88,88,432.31,0,0,20356
11697,2020-08-06,Breezy Point,Queens,111,3138.53,4,113.1,0,0,3537
10001,2020-08-07,Chelsea/NoMad/West Chelsea,Manhattan,432,1833.38,25,106.1,12.731825319356618,3,23563
10002,2020-08-07,Chinatown/Lower East Side,Manhattan,1269,1653.3,161,209.76,5.211386880333529,4,76755
10003,2020-08-07,East Village/Gramercy/Greenwich Village,Manhattan,519,964.65,34,63.2,5.576000892160143,3,53802
10004,2020-08-07,Financial District,Manhattan,39,1068.32,1,27.39,0,0,3651
10005,2020-08-07,Financial District,Manhattan,86,1024.28,2,23.82,0,0,8396
10006,2020-08-07,Financial District,Manhattan,38,1098.97,0,0,0,0,3458
10007,2020-08-07,TriBeCa,Manhattan,70,848.51,3,36.36,0,0,8250
10009,2020-08-07,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,814,1385.58,69,117.45,8.510928031592565,5,58748
10010,2020-08-07,Flatiron/Gramercy/Kips Bay,Manhattan,314,969.98,19,58.69,3.0890893364636103,1,32372
10011,2020-08-07,Chelsea,Manhattan,600,1212.11,43,86.87,2.0201612088644674,1,49501
10012,2020-08-07,Greenwich Village/SoHo,Manhattan,200,833.99,9,37.53,12.509903673741713,3,23981
10013,2020-08-07,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,315,1085.04,21,72.34,3.4445937101718855,1,29031
10014,2020-08-07,Hudson Square/Meatpacking District/West Village,Manhattan,367,1182.23,29,93.42,0,0,31043
10016,2020-08-07,Kips Bay/Murray Hill/NoMad,Manhattan,806,1534.53,49,93.29,7.61556621734826,4,52524
10017,2020-08-07,East Midtown/Murray Hill,Manhattan,163,1010.71,8,49.61,0,0,16127
10018,2020-08-07,Hell's Kitchen/Midtown Manhattan,Manhattan,254,2664.86,5,52.46,31.47623544224111,3,9531
10019,2020-08-07,Hell's Kitchen/Midtown Manhattan,Manhattan,680,1673.58,42,103.37,0,0,40631
10021,2020-08-07,Lenox Hill/Upper East Side,Manhattan,618,1398.96,64,144.88,2.263672582397682,1,44176
10022,2020-08-07,East Midtown,Manhattan,387,1275.76,32,105.49,3.296522169111587,1,30335
10023,2020-08-07,Lincoln Square,Manhattan,631,1046.87,54,89.59,3.3181252592285357,2,60275
10024,2020-08-07,Upper West Side,Manhattan,807,1407.45,75,130.8,1.7440440894345808,1,57338
10025,2020-08-07,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1494,1618.05,176,190.61,4.33214560341373,4,92333
10026,2020-08-07,Central Harlem (South),Manhattan,726,1860.68,47,120.46,2.5629196780972885,1,39018
10027,2020-08-07,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1154,1813.58,113,177.59,4.714683094717983,3,63631
10028,2020-08-07,Upper East Side/Yorkville,Manhattan,525,1068.05,33,67.13,4.068762079137422,2,49155
10029,2020-08-07,East Harlem,Manhattan,1961,2487.27,212,268.89,5.073438015271049,4,78842
10030,2020-08-07,Central Harlem (North),Manhattan,560,1909.83,56,190.98,3.41040856694632,1,29322
10031,2020-08-07,Hamilton Heights/West Harlem,Manhattan,1469,2425.82,132,217.98,8.256683785524382,5,60557
10032,2020-08-07,Washington Heights (South),Manhattan,1701,2766.19,174,282.96,4.878604068755793,3,61493
10033,2020-08-07,Washington Heights (North)/Washington Heights (South),Manhattan,1475,2491.12,121,204.36,5.066711704104037,3,59210
10034,2020-08-07,Inwood/Washington Heights (North),Manhattan,831,1929.25,71,164.83,9.286344430514928,4,43074
10035,2020-08-07,East Harlem,Manhattan,1107,3215.53,136,395.04,11.618787579516077,4,34427
10036,2020-08-07,Hell's Kitchen/Midtown Manhattan,Manhattan,502,1915.21,40,152.61,0,0,26211
10037,2020-08-07,Central Harlem (North)/East Harlem,Manhattan,563,2726.44,63,305.09,4.8426150121065374,1,20650
10038,2020-08-07,Chinatown/Financial District,Manhattan,280,1269.96,28,127,9.0711175616836,2,22048
10039,2020-08-07,Central Harlem (North)/Washington Heights (South),Manhattan,589,2226.21,64,241.9,7.559150351500492,2,26458
10040,2020-08-07,Washington Heights (North),Manhattan,1246,2780.74,118,263.34,15.622210319585788,7,44808
10044,2020-08-07,Roosevelt Island,Manhattan,256,2187.98,36,307.68,0,0,11700
10065,2020-08-07,Lenox Hill/Upper East Side,Manhattan,352,1211.22,28,96.35,0,0,29061
10069,2020-08-07,Lincoln Square,Manhattan,66,1041.32,2,31.56,15.77784790154623,1,6338
10075,2020-08-07,Lenox Hill/Upper East Side,Manhattan,440,1861.71,45,190.4,-4.231192350004231,-1,23634
10128,2020-08-07,Upper East Side/Yorkville,Manhattan,703,1145.85,41,66.83,1.629938714304342,1,61352
10280,2020-08-07,Battery Park City,Manhattan,62,644.58,0,0,0,0,9619
10282,2020-08-07,Battery Park City,Manhattan,84,1523,15,271.96,0,0,5515
10301,2020-08-07,Silver Lake/St. George,Staten Island,1289,3253.94,106,267.59,2.5243600747210584,1,39614
10302,2020-08-07,Elm Park,Staten Island,681,3627.36,32,170.45,21.30606157451795,4,18774
10303,2020-08-07,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,932,3552.96,47,179.17,0,0,26232
10304,2020-08-07,New Dorp/Todt Hill,Staten Island,1483,3493.63,182,428.75,7.0673042945652425,3,42449
10305,2020-08-07,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1343,3155.47,80,187.97,7.04870656234581,3,42561
10306,2020-08-07,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1549,2885.31,82,152.74,3.725366017211191,2,53686
10307,2020-08-07,Tottenville,Staten Island,414,2721.08,15,98.59,13.144922773578704,2,15215
10308,2020-08-07,Great Kills,Staten Island,694,2341.8,28,94.48,3.3743883921039313,1,29635
10309,2020-08-07,Charleston/Prince's Bay/Woodrow,Staten Island,904,2738.98,31,93.93,0,0,33005
10310,2020-08-07,Port Richmond/Randall Manor/West Brighton,Staten Island,747,3129.33,33,138.24,8.378367056260736,2,23871
10312,2020-08-07,Annadale/Rossville,Staten Island,1644,2726.17,59,97.84,0,0,60304
10314,2020-08-07,Bloomfield/Freshkills Park,Staten Island,2843,3129.88,201,221.28,6.605456106744171,6,90834
10451,2020-08-07,Concourse/Melrose,Bronx,1697,3556.25,150,314.34,12.573607996814687,6,47719
10452,2020-08-07,Concourse/Highbridge,Bronx,2657,3449.08,171,221.98,9.086778736937756,7,77035
10453,2020-08-07,Morris Heights/Mount Hope/University Heights,Bronx,2629,3238.32,165,203.24,4.9270792274339765,4,81184
10454,2020-08-07,Mott Haven/Port Morris,Bronx,1251,3272.86,105,274.7,5.232451665227742,2,38223
10455,2020-08-07,Mott Haven,Bronx,1423,3374.09,111,263.19,7.1133873950775355,3,42174
10456,2020-08-07,Claremont/Morrisania,Bronx,2782,2977.25,290,310.35,1.070182573146979,1,93442
10457,2020-08-07,Belmont/Claremont/Mount Hope/Tremont,Bronx,2436,3261.7,186,249.05,6.69478476266988,5,74685
10458,2020-08-07,Belmont/Fordham University/Kingsbridge,Bronx,2346,2799.26,126,150.34,10.738831615120274,9,83808
10459,2020-08-07,Charlotte Gardens/Hunts Point,Bronx,1644,3399.89,166,343.3,4.136076931030917,2,48355
10460,2020-08-07,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1840,3062.93,127,211.41,14.981772177184425,9,60073
10461,2020-08-07,Morris Park/Pelham Bay/Westchester Square,Bronx,1955,3951.13,138,278.9,2.021018593371059,1,49480
10462,2020-08-07,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2436,3150.04,183,236.64,6.465628717736513,5,77332
10463,2020-08-07,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2212,3102.94,215,301.6,8.416681863453364,6,71287
10464,2020-08-07,City Island,Bronx,132,3032.28,9,206.75,0,0,4353
10465,2020-08-07,Country Club/Throgs Neck,Bronx,1576,3662.52,85,197.53,2.3239600278875203,1,43030
10466,2020-08-07,Edenwald/Wakefield,Bronx,2571,3562.59,169,234.18,6.928374464783072,5,72167
10467,2020-08-07,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3756,3726.78,321,318.5,14.8833148118749,15,100784
10468,2020-08-07,Fordham/Kingsbridge/University Heights,Bronx,3048,3974.9,221,288.21,16.95335219937142,13,76681
10469,2020-08-07,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3199,4473.61,361,504.84,2.7968898584773734,2,71508
10470,2020-08-07,Wakefield/Woodlawn,Bronx,484,3431.71,20,141.81,7.0901871809415775,1,14104
10471,2020-08-07,Fieldston/North Riverdale/Riverdale,Bronx,846,3981.69,85,400.05,0,0,21247
10472,2020-08-07,Soundview,Bronx,2177,3205.53,188,276.82,4.417351356126867,3,67914
10473,2020-08-07,Castle Hill/Clason Point/Soundview,Bronx,2116,3417.02,137,221.23,6.459426725878078,4,61925
10474,2020-08-07,Hunts Point,Bronx,349,2805.9,21,168.84,0,0,12438
10475,2020-08-07,Co-op City/Edenwald,Bronx,1837,4199.51,176,402.35,6.858240175570948,3,43743
11004,2020-08-07,Bellerose/Douglaston-Little Neck,Queens,624,3326.48,68,362.5,26.65387280771896,5,18759
11101,2020-08-07,Astoria (South)/Long Island City/Sunnyside,Queens,713,2025.33,40,113.62,2.8405862970117033,1,35204
11102,2020-08-07,Astoria (North),Queens,694,2126.69,80,245.15,3.0643826801090923,1,32633
11103,2020-08-07,Astoria (North)/Astoria (South),Queens,634,1732.92,53,144.87,0,0,36586
11104,2020-08-07,Sunnyside,Queens,541,2183.59,42,169.52,0,0,24776
11105,2020-08-07,Ditmars Steinway,Queens,539,1501.61,43,119.79,2.785903329154478,1,35895
11106,2020-08-07,Astoria (South),Queens,751,1942.36,54,139.66,2.5863852679495136,1,38664
11109,2020-08-07,Long Island City,Queens,62,1222.72,2,39.44,0,0,5071
11201,2020-08-07,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,801,1315.09,95,155.97,1.6418204505155318,1,60908
11203,2020-08-07,East Flatbush (North)/East Flatbush (South),Brooklyn,2232,3041.19,243,331.1,12.262916939175932,9,73392
11204,2020-08-07,Bensonhurst/Mapleton,Brooklyn,2172,2738.19,144,181.54,10.085474395501878,8,79322
11205,2020-08-07,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,806,1831.27,50,113.6,9.08822393383773,4,44013
11206,2020-08-07,Williamsburg (South),Brooklyn,1779,2080.78,153,178.95,3.508895048949086,3,85497
11207,2020-08-07,Cypress Hills/East New York,Brooklyn,2349,2634.69,216,242.27,7.851318460692935,7,89157
11208,2020-08-07,Cypress Hills/East New York,Brooklyn,2647,2768.61,249,260.44,11.505313362898502,11,95608
11209,2020-08-07,Bay Ridge/Fort Hamilton,Brooklyn,1236,1842.55,115,171.43,5.962940325874689,4,67081
11210,2020-08-07,Flatlands/Midwood,Brooklyn,1831,2729.2,150,223.58,7.4527865969085845,5,67089
11211,2020-08-07,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2306,2315.38,138,138.56,10.040664692002611,10,99595
11212,2020-08-07,Ocean Hill-Brownsville,Brooklyn,2084,2618.42,235,295.26,2.512878502324413,2,79590
11213,2020-08-07,Crown Heights (East),Brooklyn,1538,2387.24,148,229.72,0,0,64426
11214,2020-08-07,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1704,1825.71,183,196.07,7.500026785809949,7,93333
11215,2020-08-07,Gowanus/Park Slope/Windsor Terrace,Brooklyn,677,968.08,46,65.78,2.8599210661785732,2,69932
11216,2020-08-07,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,842,1516.09,76,136.84,9.00284489898808,5,55538
11217,2020-08-07,Boerum Hill/Park Slope,Brooklyn,683,1438.6,86,181.14,2.1062830423152263,1,47477
11218,2020-08-07,Kensington/Windsor Terrace,Brooklyn,1880,2480,137,180.72,3.9574703849299526,3,75806
11219,2020-08-07,Borough Park,Brooklyn,3249,3498.89,235,253.07,1.0769131361864352,1,92858
11220,2020-08-07,Sunset Park,Brooklyn,1847,1876.08,166,168.61,16.251904520060943,16,98450
11221,2020-08-07,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1513,1852.52,146,178.76,6.122049172298952,5,81672
11222,2020-08-07,Greenpoint,Brooklyn,525,1444.32,34,93.54,5.50221464139316,2,36349
11223,2020-08-07,Gravesend/Homecrest,Brooklyn,1866,2333.75,144,180.1,6.253361181635129,5,79957
11224,2020-08-07,Brighton Beach/Coney Island/Seagate,Brooklyn,1323,2973.88,213,478.79,4.495695371681615,2,44487
11225,2020-08-07,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1249,2164.21,140,242.59,0,0,57711
11226,2020-08-07,Flatbush/Prospect Lefferts Gardens,Brooklyn,2527,2550.95,301,303.85,4.037916031536124,4,99061
11228,2020-08-07,Bath Beach/Dyker Heights,Brooklyn,750,1696.25,82,185.46,4.5233518036865314,2,44215
11229,2020-08-07,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1929,2271.84,151,177.84,5.888657268369666,5,84909
11230,2020-08-07,Midwood,Brooklyn,2549,2858.72,228,255.7,0,0,89166
11231,2020-08-07,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,462,1248.83,34,91.91,5.406135964319503,2,36995
11232,2020-08-07,Sunset Park,Brooklyn,612,2164.76,42,148.56,0,0,28271
11233,2020-08-07,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1407,1950.22,136,188.51,2.7721564605106312,2,72146
11234,2020-08-07,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2403,2521.38,195,204.61,4.197051571271182,4,95305
11235,2020-08-07,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2231,2804.87,300,377.17,5.028916268544129,4,79540
11236,2020-08-07,Canarsie,Brooklyn,2956,3052.24,298,307.7,8.260452053238614,8,96847
