zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
11428,2020-09-19,Queens Village,Queens,724,3745.97,54,279.4,5.17410875976613,1,19327
11429,2020-09-19,Queens Village,Queens,1050,3745.14,75,267.51,17.834213154515624,5,28036
11432,2020-09-19,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2071,3277.14,258,408.26,12.659229369412138,8,63195
11433,2020-09-19,Jamaica,Queens,1056,2930.42,81,224.78,5.55000555000555,2,36036
11434,2020-09-19,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2283,3380.41,199,294.66,1.480691779199242,1,67536
11435,2020-09-19,Briarwood/Jamaica,Queens,1822,3159.69,150,260.13,8.670921198668147,5,57664
11436,2020-09-19,South Jamaica/South Ozone Park,Queens,591,2840.33,46,221.07,0,0,20807
11691,2020-09-19,Edgemere/Far Rockaway,Queens,2803,4328.35,375,579.07,10.809308358683735,7,64759
11692,2020-09-19,Arverne/Edgemere,Queens,715,3553.64,93,462.22,0,0,20120
11693,2020-09-19,Arverne/Broad Channel,Queens,354,2859.16,29,234.22,0,0,12381
11694,2020-09-19,Belle Harbor-Neponsit/Rockaway Park,Queens,799,3925.18,90,442.13,9.825112988799372,2,20356
11697,2020-09-19,Breezy Point,Queens,122,3449.55,5,141.38,0,0,3537
10001,2020-09-20,Chelsea/NoMad/West Chelsea,Manhattan,457,1939.48,26,110.34,4.243941773118873,1,23563
10002,2020-09-20,Chinatown/Lower East Side,Manhattan,1359,1770.56,161,209.76,2.6056934401667644,2,76755
10003,2020-09-20,East Village/Gramercy/Greenwich Village,Manhattan,582,1081.75,35,65.05,3.717333928106762,2,53802
10004,2020-09-20,Financial District,Manhattan,43,1177.89,1,27.39,0,0,3651
10005,2020-09-20,Financial District,Manhattan,107,1274.4,2,23.82,0,0,8396
10006,2020-09-20,Financial District,Manhattan,46,1330.34,0,0,0,0,3458
10007,2020-09-20,TriBeCa,Manhattan,74,897,3,36.36,0,0,8250
10009,2020-09-20,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,875,1489.41,70,119.15,3.404371212637026,2,58748
10010,2020-09-20,Flatiron/Gramercy/Kips Bay,Manhattan,360,1112.08,19,58.69,6.178178672927221,2,32372
10011,2020-09-20,Chelsea,Manhattan,653,1319.18,44,88.89,0,0,49501
10012,2020-09-20,Greenwich Village/SoHo,Manhattan,236,984.1,9,37.53,0,0,23981
10013,2020-09-20,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,340,1171.16,21,72.34,3.4445937101718855,1,29031
10014,2020-09-20,Hudson Square/Meatpacking District/West Village,Manhattan,396,1275.64,29,93.42,0,0,31043
10016,2020-09-20,Kips Bay/Murray Hill/NoMad,Manhattan,871,1658.28,49,93.29,1.903891554337065,1,52524
10017,2020-09-20,East Midtown/Murray Hill,Manhattan,171,1060.32,8,49.61,0,0,16127
10018,2020-09-20,Hell's Kitchen/Midtown Manhattan,Manhattan,209,2192.74,6,62.95,-10.492078480747036,-1,9531
10019,2020-09-20,Hell's Kitchen/Midtown Manhattan,Manhattan,730,1796.64,42,103.37,0,0,40631
10021,2020-09-20,Lenox Hill/Upper East Side,Manhattan,670,1516.67,65,147.14,2.263672582397682,1,44176
10022,2020-09-20,East Midtown,Manhattan,416,1371.36,32,105.49,3.296522169111587,1,30335
10023,2020-09-20,Lincoln Square,Manhattan,677,1123.19,53,87.93,0,0,60275
10024,2020-09-20,Upper West Side,Manhattan,869,1515.58,75,130.8,1.7440440894345808,1,57338
10025,2020-09-20,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1600,1732.85,179,193.86,0,0,92333
10026,2020-09-20,Central Harlem (South),Manhattan,788,2019.58,48,123.02,2.5629196780972885,1,39018
10027,2020-09-20,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1230,1933.02,113,177.59,1.5715610315726611,1,63631
10028,2020-09-20,Upper East Side/Yorkville,Manhattan,567,1153.49,34,69.17,2.034381039568711,1,49155
10029,2020-09-20,East Harlem,Manhattan,2088,2648.35,212,268.89,0,0,78842
10030,2020-09-20,Central Harlem (North),Manhattan,588,2005.33,57,194.39,0,0,29322
10031,2020-09-20,Hamilton Heights/West Harlem,Manhattan,1575,2600.86,133,219.63,1.6513367571048763,1,60557
10032,2020-09-20,Washington Heights (South),Manhattan,1807,2938.57,176,286.21,1.626201356251931,1,61493
10033,2020-09-20,Washington Heights (North)/Washington Heights (South),Manhattan,1573,2656.63,122,206.04,1.688903901368012,1,59210
10034,2020-09-20,Inwood/Washington Heights (North),Manhattan,899,2087.12,72,167.16,6.964758322886196,3,43074
10035,2020-09-20,East Harlem,Manhattan,1147,3331.72,138,400.85,0,0,34427
10036,2020-09-20,Hell's Kitchen/Midtown Manhattan,Manhattan,537,2048.74,40,152.61,3.8151920949219793,1,26211
10037,2020-09-20,Central Harlem (North)/East Harlem,Manhattan,600,2905.62,65,314.78,0,0,20650
10038,2020-09-20,Chinatown/Financial District,Manhattan,318,1442.31,28,127,4.5355587808418,1,22048
10039,2020-09-20,Central Harlem (North)/Washington Heights (South),Manhattan,625,2362.28,66,249.46,3.779575175750246,1,26458
10040,2020-09-20,Washington Heights (North),Manhattan,1332,2972.67,120,267.81,2.231744331369398,1,44808
10044,2020-09-20,Roosevelt Island,Manhattan,263,2247.81,36,307.68,0,0,11700
10065,2020-09-20,Lenox Hill/Upper East Side,Manhattan,382,1314.45,28,96.35,0,0,29061
10069,2020-09-20,Lincoln Square,Manhattan,74,1167.54,2,31.56,0,0,6338
10075,2020-09-20,Lenox Hill/Upper East Side,Manhattan,461,1950.57,45,190.4,0,0,23634
10128,2020-09-20,Upper East Side/Yorkville,Manhattan,742,1209.42,41,66.83,1.629938714304342,1,61352
10280,2020-09-20,Battery Park City,Manhattan,65,675.77,0,0,0,0,9619
10282,2020-09-20,Battery Park City,Manhattan,85,1541.13,14,253.83,0,0,5515
10301,2020-09-20,Silver Lake/St. George,Staten Island,1359,3430.64,107,270.11,2.5243600747210584,1,39614
10302,2020-09-20,Elm Park,Staten Island,701,3733.89,32,170.45,5.326515393629488,1,18774
10303,2020-09-20,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,959,3655.89,47,179.17,0,0,26232
10304,2020-09-20,New Dorp/Todt Hill,Staten Island,1576,3712.72,182,428.75,4.711536196376829,2,42449
10305,2020-09-20,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1405,3301.15,81,190.32,0,0,42561
10306,2020-09-20,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1637,3049.23,83,154.6,1.8626830086055954,1,53686
10307,2020-09-20,Tottenville,Staten Island,429,2819.67,15,98.59,0,0,15215
10308,2020-09-20,Great Kills,Staten Island,741,2500.39,28,94.48,0,0,29635
10309,2020-09-20,Charleston/Prince's Bay/Woodrow,Staten Island,960,2908.65,32,96.96,3.0298439630359035,1,33005
10310,2020-09-20,Port Richmond/Randall Manor/West Brighton,Staten Island,800,3351.35,34,142.43,0,0,23871
10312,2020-09-20,Annadale/Rossville,Staten Island,1734,2875.42,59,97.84,1.658264791721942,1,60304
10314,2020-09-20,Bloomfield/Freshkills Park,Staten Island,3000,3302.72,202,222.38,3.3027280533720855,3,90834
10451,2020-09-20,Concourse/Melrose,Bronx,1786,3742.76,153,320.63,0,0,47719
10452,2020-09-20,Concourse/Highbridge,Bronx,2864,3717.79,178,231.06,0,0,77035
10453,2020-09-20,Morris Heights/Mount Hope/University Heights,Bronx,2802,3451.42,167,205.71,1.2317698068584941,1,81184
10454,2020-09-20,Mott Haven/Port Morris,Bronx,1306,3416.75,106,277.32,5.232451665227742,2,38223
10455,2020-09-20,Mott Haven,Bronx,1499,3554.29,111,263.19,0,0,42174
10456,2020-09-20,Claremont/Morrisania,Bronx,2931,3136.71,299,319.98,2.140365146293958,2,93442
10457,2020-09-20,Belmont/Claremont/Mount Hope/Tremont,Bronx,2551,3415.68,189,253.06,0,0,74685
10458,2020-09-20,Belmont/Fordham University/Kingsbridge,Bronx,2481,2960.35,127,151.54,7.15922107674685,6,83808
10459,2020-09-20,Charlotte Gardens/Hunts Point,Bronx,1733,3583.94,166,343.3,0,0,48355
10460,2020-09-20,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1934,3219.4,130,216.4,0,0,60073
10461,2020-09-20,Morris Park/Pelham Bay/Westchester Square,Bronx,2029,4100.68,141,284.97,2.021018593371059,1,49480
10462,2020-09-20,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2581,3337.54,184,237.93,-1.2931257435473025,-1,77332
10463,2020-09-20,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2336,3276.88,216,303,2.8055606211511215,2,71287
10464,2020-09-20,City Island,Bronx,136,3124.17,9,206.75,0,0,4353
10465,2020-09-20,Country Club/Throgs Neck,Bronx,1634,3797.31,90,209.15,2.3239600278875203,1,43030
10466,2020-09-20,Edenwald/Wakefield,Bronx,2661,3687.3,172,238.34,1.3856748929566145,1,72167
10467,2020-09-20,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3906,3875.61,334,331.4,0,0,100784
10468,2020-09-20,Fordham/Kingsbridge/University Heights,Bronx,3198,4170.52,225,293.42,2.6082080306725266,2,76681
10469,2020-09-20,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3287,4596.67,369,516.02,4.19533478771606,3,71508
10470,2020-09-20,Wakefield/Woodlawn,Bronx,508,3601.88,21,148.9,0,0,14104
10471,2020-09-20,Fieldston/North Riverdale/Riverdale,Bronx,882,4151.12,88,414.17,0,0,21247
10472,2020-09-20,Soundview,Bronx,2274,3348.36,191,281.24,2.9449009040845775,2,67914
10473,2020-09-20,Castle Hill/Clason Point/Soundview,Bronx,2207,3563.97,139,224.46,0,0,61925
10474,2020-09-20,Hunts Point,Bronx,348,2797.86,21,168.84,0,0,12438
10475,2020-09-20,Co-op City/Edenwald,Bronx,1896,4334.39,177,404.63,6.858240175570948,3,43743
11004,2020-09-20,Bellerose/Douglaston-Little Neck,Queens,649,3459.75,68,362.5,5.330774561543793,1,18759
11101,2020-09-20,Astoria (South)/Long Island City/Sunnyside,Queens,765,2173.04,39,110.78,2.8405862970117033,1,35204
11102,2020-09-20,Astoria (North),Queens,744,2279.91,81,248.22,0,0,32633
11103,2020-09-20,Astoria (North)/Astoria (South),Queens,705,1926.99,54,147.6,2.733285956376756,1,36586
11104,2020-09-20,Sunnyside,Queens,574,2316.79,42,169.52,8.072328059412333,2,24776
11105,2020-09-20,Ditmars Steinway,Queens,588,1638.12,43,119.79,0,0,35895
11106,2020-09-20,Astoria (South),Queens,800,2069.09,55,142.25,0,0,38664
11109,2020-09-20,Long Island City,Queens,65,1281.89,2,39.44,0,0,5071
11201,2020-09-20,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,847,1390.62,95,155.97,0,0,60908
11203,2020-09-20,East Flatbush (North)/East Flatbush (South),Brooklyn,2305,3140.65,245,333.82,0,0,73392
11204,2020-09-20,Bensonhurst/Mapleton,Brooklyn,2364,2980.24,146,184.06,5.042737197750939,4,79322
11205,2020-09-20,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,856,1944.87,51,115.87,9.08822393383773,4,44013
11206,2020-09-20,Williamsburg (South),Brooklyn,1881,2200.09,154,180.12,1.1696316829830287,1,85497
11207,2020-09-20,Cypress Hills/East New York,Brooklyn,2441,2737.87,217,243.39,2.2432338459122674,2,89157
11208,2020-09-20,Cypress Hills/East New York,Brooklyn,2792,2920.27,249,260.44,0,0,95608
11209,2020-09-20,Bay Ridge/Fort Hamilton,Brooklyn,1343,2002.05,116,172.92,5.962940325874689,4,67081
11210,2020-09-20,Flatlands/Midwood,Brooklyn,1991,2967.69,150,223.58,4.4716719581451505,3,67089
11211,2020-09-20,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2459,2469.01,137,137.56,8.03253175360209,8,99595
11212,2020-09-20,Ocean Hill-Brownsville,Brooklyn,2148,2698.83,236,296.52,1.2564392511622064,1,79590
11213,2020-09-20,Crown Heights (East),Brooklyn,1639,2544.01,150,232.83,9.31301027535467,6,64426
11214,2020-09-20,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1837,1968.21,187,200.36,0,0,93333
11215,2020-09-20,Gowanus/Park Slope/Windsor Terrace,Brooklyn,722,1032.43,46,65.78,0,0,69932
11216,2020-09-20,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,892,1606.12,76,136.84,0,0,55538
11217,2020-09-20,Boerum Hill/Park Slope,Brooklyn,710,1495.47,86,181.14,0,0,47477
11218,2020-09-20,Kensington/Windsor Terrace,Brooklyn,1962,2588.17,138,182.04,13.191567949766508,10,75806
11219,2020-09-20,Borough Park,Brooklyn,3365,3623.81,240,258.46,-1.0769131361864352,-1,92858
11220,2020-09-20,Sunset Park,Brooklyn,2033,2065.01,168,170.65,1.015744032503809,1,98450
11221,2020-09-20,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1607,1967.62,148,181.21,1.2244098344597905,1,81672
11222,2020-09-20,Greenpoint,Brooklyn,562,1546.12,34,93.54,0,0,36349
11223,2020-09-20,Gravesend/Homecrest,Brooklyn,2170,2713.95,143,178.85,11.256050126943231,9,79957
11224,2020-09-20,Brighton Beach/Coney Island/Seagate,Brooklyn,1416,3182.93,218,490.03,0,0,44487
11225,2020-09-20,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1320,2287.24,140,242.59,5.198315745698394,3,57711
11226,2020-09-20,Flatbush/Prospect Lefferts Gardens,Brooklyn,2623,2647.85,306,308.9,1.009479007884031,1,99061
11228,2020-09-20,Bath Beach/Dyker Heights,Brooklyn,798,1804.81,84,189.98,0,0,44215
11229,2020-09-20,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,2034,2395.5,155,182.55,-11.777314536739333,-10,84909
11230,2020-09-20,Midwood,Brooklyn,2857,3204.14,229,256.82,10.093533409595585,9,89166
11231,2020-09-20,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,491,1327.22,35,94.61,0,0,36995
11232,2020-09-20,Sunset Park,Brooklyn,661,2338.08,42,148.56,14.148774362420856,4,28271
11233,2020-09-20,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1473,2041.71,139,192.67,1.3860782302553156,1,72146
11234,2020-09-20,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2540,2665.13,195,204.61,1.0492628928177954,1,95305
11235,2020-09-20,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2387,3001,304,382.2,1.2572290671360322,1,79540
11236,2020-09-20,Canarsie,Brooklyn,3052,3151.36,302,311.83,0,0,96847
11237,2020-09-20,Bushwick/East Williamsburg,Brooklyn,1156,2280.27,115,226.84,1.9725422124033454,1,50696
11238,2020-09-20,Clinton Hill/Prospect Heights,Brooklyn,937,1734.68,105,194.39,3.7026066350710902,2,54016
11239,2020-09-20,East New York,Brooklyn,582,4688.49,89,716.97,0,0,12413
11354,2020-09-20,Flushing/Murray Hill,Queens,1486,2676.59,301,542.16,0,0,55518
11355,2020-09-20,Flushing/Murray Hill/Queensboro Hill,Queens,1611,2013.4,170,212.46,-1.249781288274552,-1,80014
11356,2020-09-20,College Point,Queens,656,2812.71,42,180.08,4.2876130857951384,1,23323
11357,2020-09-20,Whitestone,Queens,938,2346.43,106,265.16,2.501500900540324,1,39976
11358,2020-09-20,Auburndale/Murray Hill,Queens,653,1837.29,43,120.99,2.8135726745821845,1,35542
11360,2020-09-20,Bayside (North),Queens,357,1892.58,28,148.44,0,0,18863
11361,2020-09-20,Bayside (North)/Bayside (South),Queens,512,1830.4,58,207.35,0,0,27972
11362,2020-09-20,Douglaston-Little Neck,Queens,360,2029.54,36,202.95,0,0,17738
11363,2020-09-20,Douglaston-Little Neck,Queens,111,1550.49,5,69.84,0,0,7159
11364,2020-09-20,Bayside (South)/Oakland Gardens,Queens,524,1516.09,35,101.27,2.893267366837369,1,34563
11365,2020-09-20,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,988,2242.87,68,154.37,2.27009602506186,1,44051
11366,2020-09-20,Fresh Meadows/Hillcrest,Queens,437,3171.86,28,203.23,7.258474268708717,1,13777
11367,2020-09-20,Kew Gardens Hills/Pomonok,Queens,1213,2885.4,67,159.37,2.378743547658127,1,42039
11368,2020-09-20,Corona/North Corona,Queens,5152,4616.73,447,400.56,1.792211050773339,2,111594
11369,2020-09-20,Airport/East Elmhurst,Queens,1754,4810.46,182,499.15,2.742581317536065,1,36462
11370,2020-09-20,Jackson Heights/Rikers Island,Queens,1456,4444.63,64,195.37,0,0,32759
11372,2020-09-20,Jackson Heights,Queens,2851,4557.02,260,415.58,3.1967776481306847,2,62563
11373,2020-09-20,Elmhurst,Queens,3564,3837.38,297,319.78,4.306817692407081,4,92876
11374,2020-09-20,Rego Park,Queens,1245,2960.93,100,237.83,4.756468797564688,2,42048
11375,2020-09-20,Forest Hills,Queens,1679,2379.77,186,263.63,2.834748345215653,2,70553
11377,2020-09-20,Woodside,Queens,2541,2938.64,197,227.83,1.1564838265736854,1,86469
11378,2020-09-20,Maspeth,Queens,845,2442.66,74,213.91,0,0,34593
11379,2020-09-20,Middle Village,Queens,913,2522.41,100,276.28,2.762736213946292,1,36196
11385,2020-09-20,Glendale/Ridgewood,Queens,2501,2429.81,143,138.93,0,0,102930
11411,2020-09-20,Cambria Heights,Queens,736,3591.25,49,239.09,4.879476920074168,1,20494
11412,2020-09-20,St. Albans,Queens,1344,3415.77,91,231.28,5.082979642666531,2,39347
11413,2020-09-20,Laurelton/Rosedale,Queens,1435,3287.67,103,235.98,0,0,43648
11414,2020-09-20,Hamilton Beach/Howard Beach/Lindenwood,Queens,897,3173.47,63,222.89,14.151277152763038,4,28266
11415,2020-09-20,Kew Gardens,Queens,601,3124.63,53,275.55,-5.199126546740148,-1,19234
11416,2020-09-20,Ozone Park,Queens,807,3032.19,57,214.17,3.7574209062899224,1,26614
11417,2020-09-20,Ozone Park,Queens,967,3092.36,47,150.3,6.395702088196733,2,31271
11418,2020-09-20,Richmond Hill,Queens,1234,3238.41,106,278.18,0,0,38105
11419,2020-09-20,Richmond Hill/South Ozone Park,Queens,1342,2639.2,98,192.73,0,0,50849
11420,2020-09-20,South Ozone Park,Queens,1525,3149.8,107,221,0,0,48416
11421,2020-09-20,Woodhaven,Queens,1336,3165.17,103,244.02,0,0,42209
11422,2020-09-20,Rosedale,Queens,1090,3232.35,67,198.69,2.965423165885772,1,33722
11423,2020-09-20,Hollis/Holliswood,Queens,1190,3713.98,106,330.82,0,0,32041
11426,2020-09-20,Bellerose,Queens,547,2686.21,34,166.97,0,0,20363
11427,2020-09-20,Bellerose/Hollis Hills/Holliswood,Queens,861,3709.23,52,224.02,0,0,23212
11428,2020-09-20,Queens Village,Queens,724,3745.97,54,279.4,0,0,19327
11429,2020-09-20,Queens Village,Queens,1052,3752.27,75,267.51,7.133685261806249,2,28036
11432,2020-09-20,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2073,3280.3,258,408.26,3.1648073423530345,2,63195
11433,2020-09-20,Jamaica,Queens,1057,2933.2,81,224.78,2.775002775002775,1,36036
11434,2020-09-20,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2283,3380.41,199,294.66,0,0,67536
11435,2020-09-20,Briarwood/Jamaica,Queens,1828,3170.1,150,260.13,10.405105438401776,6,57664
11436,2020-09-20,South Jamaica/South Ozone Park,Queens,591,2840.33,46,221.07,0,0,20807
11691,2020-09-20,Edgemere/Far Rockaway,Queens,2813,4343.8,375,579.07,15.441869083833906,10,64759
11692,2020-09-20,Arverne/Edgemere,Queens,717,3563.58,93,462.22,9.940357852882704,2,20120
11693,2020-09-20,Arverne/Broad Channel,Queens,355,2867.23,29,234.22,8.0768920119538,1,12381
11694,2020-09-20,Belle Harbor-Neponsit/Rockaway Park,Queens,801,3935,90,442.13,9.825112988799372,2,20356
11697,2020-09-20,Breezy Point,Queens,122,3449.55,5,141.38,0,0,3537
10001,2020-09-21,Chelsea/NoMad/West Chelsea,Manhattan,456,1935.24,26,110.34,-4.243941773118873,-1,23563
10002,2020-09-21,Chinatown/Lower East Side,Manhattan,1360,1771.86,161,209.76,1.3028467200833822,1,76755
10003,2020-09-21,East Village/Gramercy/Greenwich Village,Manhattan,582,1081.75,35,65.05,0,0,53802
10004,2020-09-21,Financial District,Manhattan,43,1177.89,1,27.39,0,0,3651
10005,2020-09-21,Financial District,Manhattan,108,1286.31,2,23.82,11.910433539780847,1,8396
10006,2020-09-21,Financial District,Manhattan,46,1330.34,0,0,0,0,3458
10007,2020-09-21,TriBeCa,Manhattan,74,897,3,36.36,0,0,8250
10009,2020-09-21,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,876,1491.11,70,119.15,1.702185606318513,1,58748
10010,2020-09-21,Flatiron/Gramercy/Kips Bay,Manhattan,360,1112.08,19,58.69,0,0,32372
10011,2020-09-21,Chelsea,Manhattan,653,1319.18,44,88.89,0,0,49501
10012,2020-09-21,Greenwich Village/SoHo,Manhattan,236,984.1,9,37.53,0,0,23981
10013,2020-09-21,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,341,1174.6,21,72.34,3.4445937101718855,1,29031
10014,2020-09-21,Hudson Square/Meatpacking District/West Village,Manhattan,397,1278.86,29,93.42,3.221338143864961,1,31043
10016,2020-09-21,Kips Bay/Murray Hill/NoMad,Manhattan,874,1663.99,49,93.29,5.711674663011195,3,52524
10017,2020-09-21,East Midtown/Murray Hill,Manhattan,171,1060.32,8,49.61,0,0,16127
10018,2020-09-21,Hell's Kitchen/Midtown Manhattan,Manhattan,210,2203.23,6,62.95,10.492078480747036,1,9531
10019,2020-09-21,Hell's Kitchen/Midtown Manhattan,Manhattan,733,1804.02,42,103.37,7.38352489478477,3,40631
10021,2020-09-21,Lenox Hill/Upper East Side,Manhattan,675,1527.99,65,147.14,11.318362911988409,5,44176
10022,2020-09-21,East Midtown,Manhattan,417,1374.66,32,105.49,3.296522169111587,1,30335
10023,2020-09-21,Lincoln Square,Manhattan,678,1124.85,53,87.93,1.6590626296142679,1,60275
10024,2020-09-21,Upper West Side,Manhattan,870,1517.33,75,130.8,1.7440440894345808,1,57338
10025,2020-09-21,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1601,1733.93,179,193.86,1.0830364008534326,1,92333
10026,2020-09-21,Central Harlem (South),Manhattan,789,2022.14,48,123.02,2.5629196780972885,1,39018
10027,2020-09-21,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1231,1934.59,113,177.59,1.5715610315726611,1,63631
10028,2020-09-21,Upper East Side/Yorkville,Manhattan,568,1155.53,34,69.17,2.034381039568711,1,49155
10029,2020-09-21,East Harlem,Manhattan,2089,2649.62,212,268.89,1.2683595038177622,1,78842
10030,2020-09-21,Central Harlem (North),Manhattan,588,2005.33,57,194.39,0,0,29322
10031,2020-09-21,Hamilton Heights/West Harlem,Manhattan,1578,2605.81,133,219.63,4.95401027131463,3,60557
10032,2020-09-21,Washington Heights (South),Manhattan,1809,2941.82,176,286.21,3.252402712503862,2,61493
10033,2020-09-21,Washington Heights (North)/Washington Heights (South),Manhattan,1578,2665.07,122,206.04,8.444519506840061,5,59210
10034,2020-09-21,Inwood/Washington Heights (North),Manhattan,900,2089.44,72,167.16,2.321586107628732,1,43074
10035,2020-09-21,East Harlem,Manhattan,1148,3334.63,138,400.85,2.9046968948790193,1,34427
10036,2020-09-21,Hell's Kitchen/Midtown Manhattan,Manhattan,537,2048.74,40,152.61,0,0,26211
10037,2020-09-21,Central Harlem (North)/East Harlem,Manhattan,600,2905.62,65,314.78,0,0,20650
10038,2020-09-21,Chinatown/Financial District,Manhattan,317,1437.77,28,127,-4.5355587808418,-1,22048
10039,2020-09-21,Central Harlem (North)/Washington Heights (South),Manhattan,626,2366.06,66,249.46,3.779575175750246,1,26458
10040,2020-09-21,Washington Heights (North),Manhattan,1334,2977.13,120,267.81,4.463488662738796,2,44808
10044,2020-09-21,Roosevelt Island,Manhattan,264,2256.35,36,307.68,8.547008547008547,1,11700
10065,2020-09-21,Lenox Hill/Upper East Side,Manhattan,383,1317.9,28,96.35,3.4410378170056086,1,29061
10069,2020-09-21,Lincoln Square,Manhattan,74,1167.54,2,31.56,0,0,6338
10075,2020-09-21,Lenox Hill/Upper East Side,Manhattan,463,1959.03,45,190.4,8.462384700008462,2,23634
10128,2020-09-21,Upper East Side/Yorkville,Manhattan,744,1212.68,41,66.83,3.259877428608684,2,61352
10280,2020-09-21,Battery Park City,Manhattan,65,675.77,0,0,0,0,9619
10282,2020-09-21,Battery Park City,Manhattan,85,1541.13,14,253.83,0,0,5515
10301,2020-09-21,Silver Lake/St. George,Staten Island,1361,3435.69,107,270.11,5.048720149442117,2,39614
10302,2020-09-21,Elm Park,Staten Island,702,3739.22,32,170.45,5.326515393629488,1,18774
10303,2020-09-21,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,959,3655.89,47,179.17,0,0,26232
10304,2020-09-21,New Dorp/Todt Hill,Staten Island,1578,3717.43,182,428.75,4.711536196376829,2,42449
10305,2020-09-21,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1409,3310.54,81,190.32,9.398275416461079,4,42561
10306,2020-09-21,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1643,3060.41,83,154.6,11.176098051633574,6,53686
10307,2020-09-21,Tottenville,Staten Island,430,2826.24,15,98.59,6.572461386789352,1,15215
10308,2020-09-21,Great Kills,Staten Island,743,2507.14,28,94.48,6.7487767842078625,2,29635
10309,2020-09-21,Charleston/Prince's Bay/Woodrow,Staten Island,960,2908.65,32,96.96,0,0,33005
10310,2020-09-21,Port Richmond/Randall Manor/West Brighton,Staten Island,801,3355.54,34,142.43,4.189183528130368,1,23871
10312,2020-09-21,Annadale/Rossville,Staten Island,1737,2880.39,59,97.84,4.974794375165827,3,60304
10314,2020-09-21,Bloomfield/Freshkills Park,Staten Island,3005,3308.22,202,222.38,5.504546755620142,5,90834
10451,2020-09-21,Concourse/Melrose,Bronx,1790,3751.14,153,320.63,8.38240533120979,4,47719
10452,2020-09-21,Concourse/Highbridge,Bronx,2866,3720.38,178,231.06,2.59622249626793,2,77035
10453,2020-09-21,Morris Heights/Mount Hope/University Heights,Bronx,2807,3457.58,167,205.71,6.158849034292472,5,81184
10454,2020-09-21,Mott Haven/Port Morris,Bronx,1308,3421.99,106,277.32,5.232451665227742,2,38223
10455,2020-09-21,Mott Haven,Bronx,1500,3556.66,112,265.56,2.371129131692512,1,42174
10456,2020-09-21,Claremont/Morrisania,Bronx,2931,3136.71,299,319.98,0,0,93442
10457,2020-09-21,Belmont/Claremont/Mount Hope/Tremont,Bronx,2553,3418.35,189,253.06,2.6779139050679523,2,74685
10458,2020-09-21,Belmont/Fordham University/Kingsbridge,Bronx,2488,2968.7,127,151.54,8.352424589537991,7,83808
10459,2020-09-21,Charlotte Gardens/Hunts Point,Bronx,1736,3590.15,166,343.3,6.204115396546376,3,48355
10460,2020-09-21,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1936,3222.73,130,216.4,3.3292827060409835,2,60073
10461,2020-09-21,Morris Park/Pelham Bay/Westchester Square,Bronx,2032,4106.75,141,284.97,6.063055780113177,3,49480
10462,2020-09-21,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2587,3345.3,184,237.93,7.758754461283816,6,77332
10463,2020-09-21,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2337,3278.28,216,303,1.4027803105755607,1,71287
